order_id,order_time,main_dish,order_price,restaurant_lat,restaurant_lng,customer_lat,customer_lng,delivery_neighborhood,weather,traffic_level,restaurant_busy_level,courier_name,courier_vehicle,customer_first_name,app_version,delivery_time_minutes
DT03241,2026-04-10 21:55:06,poke_bowl,54.06,-23.561684,-46.655981,-23.564853,-46.709045,Butanta,cloudy,low,low,Julia,car,Vanessa,5.18.0,50
DT03503,2026-03-11 13:30:18,acai_bowl,26.04,-23.561684,-46.655981,-23.581407,-46.628649,Vila Mariana,clear,medium,medium,Carla,motorcycle,Yasmin,5.19.1,41
DT02943,2026-05-16 19:03:42,sushi_combo,72.03,-23.561684,-46.655981,-23.587638,-46.641229,Vila Mariana,clear,medium,high,Diego,motorcycle,Elisa,5.18.0,72
DT02646,2026-01-18 20:29:55,sushi_combo,83.41,-23.561684,-46.655981,-23.574645,-46.658242,Bela Vista,clear,medium,high,Elisa,bike,Sofia,5.20.0,54
DT00099,2026-05-02 11:06:31,pepperoni_pizza,46.20,-23.561684,-46.655981,-23.599341,-46.711719,Morumbi,clear,low,low,Igor,motorcycle,Felipe,5.22.0,56
DT03085,2026-05-03 14:00:55,poke_bowl,42.68,-23.561684,-46.655981,-23.556178,-46.676922,Bela Vista,clear,low,low,Carla,motorcycle,Igor,5.21.2,24
DT03180,2026-05-03 17:29:08,feijoada,43.16,-23.561684,-46.655981,-23.557187,-46.641398,Bela Vista,clear,low,low,Felipe,bike,Elisa,5.21.2,47
DT04421,2026-06-03 21:51:21,smash_burger,24.72,-23.561684,-46.655981,-23.543317,-46.582148,Tatuape,clear,low,low,Marcos,motorcycle,Felipe,5.22.0,52
DT04067,2026-05-30 21:23:49,classic_burger,31.67,-23.561684,-46.655981,-23.560899,-46.641532,Liberdade,rain,medium,medium,Felipe,motorcycle,Gabriela,5.22.0,52
DT02700,2026-03-26 21:30:36,classic_burger,29.20,-23.561684,-46.655981,-23.601502,-46.664716,Moema,cloudy,medium,medium,Nina,motorcycle,Julia,5.20.0,57
DT01400,2026-05-09 18:00:19,caesar_salad,33.01,-23.561684,-46.655981,-23.532373,-46.570925,Tatuape,rain,medium,medium,Marcos,car,Yasmin,5.20.0,81
DT01783,2026-06-15 17:19:06,margherita_pizza,47.37,-23.561684,-46.655981,-23.563040,-46.632978,Liberdade,rain,medium,low,Elisa,motorcycle,Elisa,5.19.1,42
DT01232,2026-05-19 21:55:54,grilled_chicken,37.64,-23.561684,-46.655981,-23.557476,-46.661517,Jardins,cloudy,low,medium,Ana,motorcycle,Ana,5.22.0,34
DT02752,2026-02-18 16:55:22,poke_bowl,44.60,-23.561684,-46.655981,-23.571260,-46.670305,Jardins,clear,low,low,Ana,motorcycle,Mariana,5.22.0,24
DT04477,2026-04-26 18:02:44,poke_bowl,54.78,-23.561684,-46.655981,-23.592253,-46.642271,Vila Mariana,cloudy,low,medium,Diego,bike,Bruno,5.19.1,58
DT00826,2026-03-11 14:26:21,carbonara_pasta,38.88,-23.561684,-46.655981,-23.542940,-46.677489,Consolacao,clear,low,low,Helena,motorcycle,Otavio,5.22.0,31
DT03158,2026-05-08 15:41:41,mushroom_risotto,60.23,-23.561684,-46.655981,-23.657886,-46.705552,Santo Amaro,rain,low,low,Carla,motorcycle,Bruno,5.19.1,80
DT00639,2026-03-29 20:29:10,bbq_ribs,80.19,-23.561684,-46.655981,-23.583023,-46.687401,Itaim Bibi,cloudy,low,high,Gabriel,car,Sofia,5.19.1,78
DT00031,2026-03-05 13:55:33,mushroom_risotto,52.43,-23.561684,-46.655981,-23.602557,-46.721133,Morumbi,clear,medium,medium,Elisa,motorcycle,Otavio,5.21.2,74
DT01314,2026-06-03 10:20:43,smash_burger,25.86,-23.561684,-46.655981,-23.616970,-46.721962,Morumbi,cloudy,low,low,Gabriel,car,Bruno,5.22.0,70
DT04441,2026-06-06 14:38:50,sushi_combo,65.91,-23.561684,-46.655981,-23.553598,-46.657135,Bela Vista,rain,low,low,Elisa,bike,Otavio,5.22.0,44
DT00310,2026-06-01 18:55:31,smash_burger,25.15,-23.561684,-46.655981,-23.579685,-46.671834,Itaim Bibi,clear,medium,low,Carla,car,Paula,5.18.0,37
DT01471,2026-05-28 11:45:54,smash_burger,30.21,-23.561684,-46.655981,-23.602789,-46.724240,Morumbi,clear,low,low,Marcos,motorcycle,Yasmin,5.18.0,47
DT01466,2026-01-19 11:22:19,vegan_wrap,31.96,-23.561684,-46.655981,-23.582766,-46.626976,Vila Mariana,cloudy,medium,low,Helena,motorcycle,Carla,5.20.0,37
DT03531,2026-06-03 20:38:55,ramen,54.23,-23.561684,-46.655981,-23.571429,-46.667558,Jardins,rain,high,medium,Elisa,bike,Otavio,6.0.0,64
DT02293,2026-04-04 23:40:58,pepperoni_pizza,54.89,-23.561684,-46.655981,-23.542066,-46.661637,Consolacao,cloudy,low,medium,Helena,bike,Natalia,5.21.2,48
DT00468,2026-02-10 18:27:46,classic_burger,34.17,-23.561684,-46.655981,-23.605740,-46.654664,Moema,rain,high,medium,Bruno,motorcycle,Rafael,6.0.0,68
DT02595,2026-02-05 17:33:43,pepperoni_pizza,51.61,-23.561684,-46.655981,-23.559859,-46.627486,Liberdade,clear,low,low,Nina,motorcycle,Bruno,5.21.2,38
DT00883,2026-05-19 13:07:36,classic_burger,35.39,-23.561684,-46.655981,-23.560681,-46.692973,Pinheiros,cloudy,medium,low,Elisa,motorcycle,Rafael,6.0.0,40
DT03214,2026-04-01 23:32:04,smash_burger,24.43,-23.561684,-46.655981,-23.641916,-46.710329,Santo Amaro,cloudy,low,low,Julia,motorcycle,Thiago,5.21.2,57
DT01016,2026-03-13 13:35:27,carbonara_pasta,47.84,-23.561684,-46.655981,-23.561670,-46.682870,Pinheiros,rain,high,low,Gabriel,motorcycle,Helena,5.22.0,60
DT04565,2026-05-20 11:58:31,acai_bowl,28.04,-23.561684,-46.655981,-23.567998,-46.653046,Bela Vista,clear,low,low,Gabriel,bike,Elisa,5.20.0,19
DT04401,2026-02-06 11:39:54,poke_bowl,48.84,-23.561684,-46.655981,-23.553319,-46.644530,Bela Vista,clear,medium,medium,Diego,motorcycle,Otavio,5.18.0,36
DT03175,2026-05-03 14:13:42,acai_bowl,28.40,-23.561684,-46.655981,-23.502560,-46.619593,Santana,cloudy,low,low,Nina,car,Felipe,5.21.2,56
DT01212,2026-01-29 11:19:46,classic_burger,34.02,-23.561684,-46.655981,-23.635747,-46.699146,Brooklin,clear,low,low,Bruno,motorcycle,Rafael,5.21.2,60
DT00996,2026-02-11 19:09:27,grilled_chicken,36.90,-23.561684,-46.655981,-23.604984,-46.704604,Morumbi,clear,medium,medium,Nina,motorcycle,Elisa,5.21.2,59
DT00512,2026-02-03 10:06:47,vegan_wrap,29.92,-23.561684,-46.655981,-23.560439,-46.693436,Pinheiros,cloudy,low,low,Nina,motorcycle,Lucas,6.0.0,30
DT04587,2026-06-11 18:18:33,vegan_wrap,22.92,-23.561684,-46.655981,-23.557939,-46.659434,Consolacao,clear,medium,low,Ana,bike,Elisa,5.18.0,31
DT02243,2026-01-02 13:02:18,classic_burger,30.14,-23.561684,-46.655981,-23.580526,-46.672035,Itaim Bibi,rain,high,low,Felipe,car,Vanessa,5.18.0,60
DT03161,2026-04-24 09:01:04,caesar_salad,28.48,-23.561684,-46.655981,-23.609655,-46.694759,Brooklin,clear,medium,low,Nina,motorcycle,Ana,5.18.0,44
DT04249,2026-06-09 19:06:12,feijoada,39.10,-23.561684,-46.655981,-23.608592,-46.706197,Morumbi,clear,high,medium,Julia,motorcycle,Thiago,5.20.0,78
DT04417,2026-04-27 18:09:58,classic_burger,33.82,-23.561684,-46.655981,-23.558145,-46.681951,Pinheiros,clear,medium,medium,Elisa,motorcycle,Otavio,5.22.0,41
DT00073,2026-02-22 17:30:37,caesar_salad,33.56,-23.561684,-46.655981,-23.549014,-46.653891,Consolacao,cloudy,low,low,Gabriel,bike,Vanessa,5.18.0,26
DT03799,2026-05-12 20:41:31,carbonara_pasta,44.81,-23.561684,-46.655981,-23.534806,-46.677374,Perdizes,cloudy,medium,medium,Igor,motorcycle,Gabriela,5.18.0,58
DT04346,2026-06-04 19:26:48,feijoada,37.45,-23.561684,-46.655981,-23.494361,-46.626956,Santana,clear,medium,medium,Gabriel,car,Paula,5.19.1,87
DT01329,2026-04-02 13:03:36,classic_burger,33.49,-23.561684,-46.655981,-23.506103,-46.629212,Santana,cloudy,medium,medium,Gabriel,motorcycle,Helena,5.22.0,70
DT03010,2026-01-20 20:26:44,margherita_pizza,35.10,-23.561684,-46.655981,-23.583243,-46.670601,Jardins,storm,high,medium,Ana,car,Vanessa,5.19.1,75
DT00724,2026-04-17 22:23:49,smash_burger,24.72,-23.561684,-46.655981,-23.572890,-46.680142,Itaim Bibi,rain,low,low,Julia,bike,Thiago,6.0.0,35
DT02274,2026-05-05 13:13:35,mushroom_risotto,60.22,-23.561684,-46.655981,-23.563545,-46.661292,Jardins,cloudy,medium,medium,Elisa,motorcycle,Bruno,5.21.2,50
DT01947,2026-04-03 19:45:50,smash_burger,27.60,-23.561684,-46.655981,-23.619026,-46.689608,Brooklin,cloudy,medium,low,Igor,bike,Bruno,5.20.0,68
DT03695,2026-02-21 20:36:10,sushi_combo,68.33,-23.561684,-46.655981,-23.591698,-46.672624,Itaim Bibi,rain,medium,medium,Julia,motorcycle,Felipe,5.21.2,62
DT00989,2026-04-02 22:37:11,feijoada,43.58,-23.561684,-46.655981,-23.586963,-46.689394,Itaim Bibi,clear,low,medium,Carla,car,Mariana,5.22.0,60
DT02859,2026-03-07 18:41:39,pepperoni_pizza,51.08,-23.561684,-46.655981,-23.589770,-46.636150,Vila Mariana,rain,low,medium,Carla,motorcycle,Natalia,5.21.2,50
DT04771,2026-05-12 13:35:30,smash_burger,30.78,-23.561684,-46.655981,-23.585395,-46.626128,Vila Mariana,clear,medium,medium,Ana,motorcycle,Otavio,5.20.0,44
DT04847,2026-03-30 09:05:16,caesar_salad,29.20,-23.561684,-46.655981,-23.561231,-46.648622,Bela Vista,rain,medium,low,Bruno,walking,Otavio,5.20.0,42
DT00196,2026-01-05 13:28:44,vegan_wrap,30.98,-23.561684,-46.655981,-23.519480,-46.699848,Lapa,clear,medium,low,Ana,motorcycle,Elisa,5.20.0,45
DT03740,2026-05-21 13:16:42,pepperoni_pizza,53.61,-23.561684,-46.655981,-23.549114,-46.659270,Bela Vista,clear,high,medium,Marcos,motorcycle,Felipe,6.0.0,54
DT01247,2026-04-16 20:12:59,acai_bowl,21.95,-23.561684,-46.655981,-23.546825,-46.661896,Consolacao,rain,medium,low,Julia,bike,Thiago,5.20.0,39
DT04220,2026-05-01 20:05:16,bbq_ribs,70.19,-23.561684,-46.655981,-23.557856,-46.622187,Liberdade,clear,medium,medium,Marcos,bike,Igor,5.18.0,82
DT03894,2026-01-03 11:02:26,margherita_pizza,47.84,-23.561684,-46.655981,-23.584972,-46.639645,Vila Mariana,clear,low,low,Bruno,bike,Rafael,5.20.0,48
DT03115,2026-03-06 23:04:18,vegan_wrap,30.54,-23.561684,-46.655981,-23.547613,-46.648732,Consolacao,rain,low,low,Elisa,car,Julia,5.18.0,30
DT03292,2026-02-20 20:05:35,smash_burger,25.38,-23.561684,-46.655981,-23.587254,-46.646643,Vila Mariana,clear,medium,medium,Helena,car,Ana,5.21.2,50
DT04867,2026-05-09 18:55:28,ramen,46.17,-23.561684,-46.655981,-23.532461,-46.673037,Perdizes,cloudy,low,medium,Elisa,car,Otavio,5.22.0,58
DT03802,2026-05-11 18:24:14,pepperoni_pizza,54.34,-23.561684,-46.655981,-23.559976,-46.673994,Jardins,cloudy,medium,low,Elisa,motorcycle,Lucas,6.0.0,39
DT00231,2026-06-10 19:22:58,bbq_ribs,69.69,-23.561684,-46.655981,-23.558870,-46.637742,Liberdade,cloudy,medium,medium,Felipe,motorcycle,Rafael,5.19.1,60
DT03683,2026-01-17 19:13:22,carbonara_pasta,46.08,-23.561684,-46.655981,-23.570434,-46.679254,Jardins,cloudy,low,medium,Diego,motorcycle,Helena,5.19.1,49
DT04667,2026-05-11 20:36:00,smash_burger,27.27,-23.561684,-46.655981,-23.586185,-46.642711,Vila Mariana,cloudy,medium,medium,Carla,motorcycle,Felipe,6.0.0,40
DT00065,2026-02-01 09:29:48,caesar_salad,27.56,-23.561684,-46.655981,-23.558430,-46.643259,Bela Vista,cloudy,low,low,Diego,bike,Felipe,5.22.0,28
DT00089,2026-05-15 19:46:07,poke_bowl,52.39,-23.561684,-46.655981,-23.548442,-46.647668,Consolacao,clear,medium,medium,Julia,bike,Otavio,5.22.0,44
DT03446,2026-02-12 18:51:42,steak_plate,57.06,-23.561684,-46.655981,-23.524774,-46.699815,Lapa,clear,medium,medium,Felipe,motorcycle,Lucas,5.21.2,62
DT00321,2026-05-07 11:45:57,acai_bowl,25.19,-23.561684,-46.655981,-23.511735,-46.701236,Lapa,clear,medium,low,Gabriel,motorcycle,Sofia,5.22.0,48
DT02259,2026-04-27 13:20:37,carbonara_pasta,44.08,-23.561684,-46.655981,-23.562365,-46.640745,Liberdade,clear,high,medium,Ana,bike,Bruno,5.21.2,59
DT04684,2026-01-13 13:17:18,classic_burger,35.17,-23.561684,-46.655981,-23.498642,-46.610680,Santana,clear,medium,medium,Nina,car,Elisa,5.21.2,76
DT02714,2026-02-15 13:59:46,margherita_pizza,45.54,-23.561684,-46.655981,-23.557145,-46.652340,Bela Vista,cloudy,low,low,Julia,bike,Otavio,5.21.2,31
DT03065,2026-01-18 20:43:55,margherita_pizza,42.99,-23.561684,-46.655981,-23.533344,-46.711557,Lapa,clear,low,high,Bruno,motorcycle,Diego,5.19.1,67
DT04232,2026-04-08 14:45:14,sushi_combo,73.92,-23.561684,-46.655981,-23.595815,-46.664987,Moema,storm,low,low,Bruno,car,Mariana,6.0.0,60
DT03842,2026-01-18 14:36:23,margherita_pizza,41.44,-23.561684,-46.655981,-23.564521,-46.709555,Butanta,clear,low,low,Julia,motorcycle,Ana,6.0.0,38
DT03237,2026-01-15 22:35:11,steak_plate,76.38,-23.561684,-46.655981,-23.553190,-46.658207,Consolacao,cloudy,low,low,Marcos,bike,Elisa,6.0.0,44
DT02287,2026-03-12 13:13:02,vegan_wrap,30.50,-23.561684,-46.655981,-23.595314,-46.628529,Vila Mariana,clear,medium,medium,Bruno,motorcycle,Lucas,5.20.0,51
DT02727,2026-05-01 19:16:10,carbonara_pasta,35.83,-23.561684,-46.655981,-23.657722,-46.716064,Santo Amaro,clear,high,medium,Marcos,car,Julia,5.20.0,95
DT02425,2026-01-05 18:29:44,caesar_salad,31.17,-23.561684,-46.655981,-23.590299,-46.640993,Vila Mariana,clear,high,low,Julia,car,Sofia,5.18.0,49
DT01889,2026-03-31 20:12:45,mushroom_risotto,55.56,-23.561684,-46.655981,-23.495265,-46.630813,Santana,rain,high,high,Bruno,motorcycle,Igor,5.21.2,95
DT00376,2026-04-14 21:55:47,sushi_combo,73.98,-23.561684,-46.655981,-23.592922,-46.644541,Vila Mariana,cloudy,low,medium,Felipe,motorcycle,Helena,5.20.0,52
DT04182,2026-06-06 18:50:30,ramen,53.83,-23.561684,-46.655981,-23.566163,-46.630847,Liberdade,cloudy,low,low,Elisa,bike,Thiago,5.21.2,47
DT00205,2026-06-07 21:20:17,carbonara_pasta,43.38,-23.561684,-46.655981,-23.557836,-46.654030,Consolacao,clear,medium,medium,Nina,bike,Julia,5.21.2,44
DT02179,2026-05-31 11:13:21,classic_burger,33.45,-23.561684,-46.655981,-23.566091,-46.665810,Jardins,clear,medium,low,Igor,bike,Diego,5.20.0,38
DT03996,2026-02-04 10:10:36,smash_burger,28.40,-23.561684,-46.655981,-23.666822,-46.720237,Santo Amaro,cloudy,low,low,Ana,motorcycle,Otavio,5.22.0,61
DT03308,2026-03-29 11:26:02,carbonara_pasta,44.29,-23.561684,-46.655981,-23.550602,-46.636269,Liberdade,rain,medium,low,Igor,motorcycle,Felipe,5.19.1,46
DT01447,2026-04-02 13:37:22,smash_burger,31.85,-23.561684,-46.655981,-23.595852,-46.714973,Morumbi,rain,medium,medium,Julia,motorcycle,Yasmin,6.0.0,61
DT02437,2026-02-02 19:48:39,vegan_wrap,28.31,-23.561684,-46.655981,-23.552851,-46.656523,Consolacao,clear,medium,medium,Marcos,motorcycle,Vanessa,6.0.0,42
DT02242,2026-04-11 21:00:19,vegan_wrap,31.44,-23.561684,-46.655981,-23.570118,-46.681668,Pinheiros,clear,medium,medium,Julia,motorcycle,Otavio,5.18.0,43
DT02729,2026-04-13 18:13:47,pepperoni_pizza,46.46,-23.561684,-46.655981,-23.567235,-46.691967,Pinheiros,rain,high,low,Nina,motorcycle,Paula,5.20.0,63
DT04062,2026-02-15 09:06:48,steak_plate,79.41,-23.561684,-46.655981,-23.593841,-46.694375,Itaim Bibi,clear,low,medium,Gabriel,motorcycle,Paula,5.20.0,64
DT02135,2026-06-13 21:35:06,sushi_combo,58.96,-23.561684,-46.655981,-23.558662,-46.658601,Consolacao,clear,medium,high,Helena,bike,Mariana,5.20.0,62
DT04009,2026-03-03 18:02:12,bbq_ribs,64.66,-23.561684,-46.655981,-23.556061,-46.640814,Liberdade,cloudy,high,medium,Bruno,bike,Mariana,5.21.2,73
DT00137,2026-03-29 19:07:19,grilled_chicken,38.18,-23.561684,-46.655981,-23.557506,-46.662492,Bela Vista,clear,medium,medium,Igor,walking,Natalia,5.19.1,50
DT04305,2026-04-24 21:16:44,steak_plate,64.51,-23.561684,-46.655981,-23.563517,-46.637813,Liberdade,clear,medium,medium,Igor,car,Vanessa,5.19.1,54
DT03850,2026-01-21 22:40:31,pepperoni_pizza,52.73,-23.561684,-46.655981,-23.562469,-46.646562,Bela Vista,clear,low,medium,Felipe,walking,Natalia,5.20.0,50
DT04944,2026-02-17 21:00:20,classic_burger,35.37,-23.561684,-46.655981,-23.617944,-46.702261,Brooklin,clear,low,low,Ana,motorcycle,Igor,5.18.0,50
DT00881,2026-02-15 20:44:19,margherita_pizza,51.49,-23.561684,-46.655981,-23.567112,-46.671730,Pinheiros,clear,medium,high,Carla,motorcycle,Julia,5.19.1,53
DT01928,2026-06-10 13:26:34,caesar_salad,33.46,-23.561684,-46.655981,-23.561658,-46.641783,Bela Vista,cloudy,medium,medium,Nina,motorcycle,Elisa,5.18.0,37
DT02200,2026-06-12 11:23:33,caesar_salad,31.27,-23.561684,-46.655981,-23.561821,-46.692107,Pinheiros,clear,low,medium,Helena,motorcycle,Sofia,5.22.0,34
DT04073,2026-01-26 14:49:59,feijoada,41.21,-23.561684,-46.655981,-23.574605,-46.706162,Butanta,cloudy,low,low,Nina,motorcycle,Ana,5.21.2,53
DT00249,2026-03-10 09:09:36,grilled_chicken,36.87,-23.561684,-46.655981,-23.565785,-46.653689,Liberdade,rain,medium,low,Diego,walking,Mariana,5.18.0,49
DT04655,2026-05-27 18:30:00,pepperoni_pizza,57.53,-23.561684,-46.655981,-23.547474,-46.658488,Consolacao,cloudy,medium,low,Julia,bike,Sofia,6.0.0,45
DT03655,2026-03-07 11:06:13,vegan_wrap,28.01,-23.561684,-46.655981,-23.559093,-46.636785,Liberdade,rain,low,low,Gabriel,car,Mariana,5.20.0,42
DT01432,2026-01-31 17:49:12,pepperoni_pizza,55.05,-23.561684,-46.655981,-23.604228,-46.665112,Moema,clear,low,low,Felipe,motorcycle,Yasmin,5.20.0,46
DT03684,2026-05-13 21:41:42,pepperoni_pizza,53.64,-23.561684,-46.655981,-23.564930,-46.659424,Bela Vista,clear,low,medium,Nina,motorcycle,Carla,5.20.0,38
DT00952,2026-02-09 18:14:06,margherita_pizza,46.77,-23.561684,-46.655981,-23.566712,-46.664546,Jardins,clear,medium,medium,Carla,walking,Thiago,5.18.0,50
DT03356,2026-01-25 15:46:28,feijoada,45.15,-23.561684,-46.655981,-23.568167,-46.664277,Jardins,clear,low,low,Julia,motorcycle,Gabriela,5.18.0,35
DT03930,2026-04-12 12:32:22,margherita_pizza,39.69,-23.561684,-46.655981,-23.562399,-46.642613,Bela Vista,cloudy,low,medium,Igor,bike,Bruno,6.0.0,46
DT01881,2026-05-15 12:07:16,acai_bowl,24.28,-23.561684,-46.655981,-23.598553,-46.684254,Moema,cloudy,medium,medium,Helena,motorcycle,Thiago,5.20.0,44
DT01032,2026-02-13 21:56:38,poke_bowl,49.26,-23.561684,-46.655981,-23.548198,-46.662983,Consolacao,cloudy,medium,medium,Helena,motorcycle,Sofia,5.22.0,40
DT03809,2026-04-19 18:07:31,smash_burger,29.05,-23.561684,-46.655981,-23.648498,-46.703444,Santo Amaro,cloudy,low,medium,Julia,motorcycle,Ana,5.18.0,60
DT04201,2026-01-09 12:56:58,grilled_chicken,35.89,-23.561684,-46.655981,-23.591770,-46.710492,Morumbi,cloudy,medium,medium,Igor,car,Felipe,5.20.0,73
DT04265,2026-05-09 14:33:07,margherita_pizza,46.05,-23.561684,-46.655981,-23.597384,-46.660097,Moema,rain,low,low,Felipe,motorcycle,Paula,5.22.0,42
DT03167,2026-06-13 11:34:35,feijoada,42.24,-23.561684,-46.655981,-23.535360,-46.660236,Perdizes,rain,low,medium,Helena,bike,Paula,5.19.1,64
DT04432,2026-02-01 18:57:33,feijoada,39.98,-23.561684,-46.655981,-23.542129,-46.694776,Perdizes,cloudy,medium,high,Ana,motorcycle,Julia,5.19.1,61
DT04236,2026-03-24 20:08:40,vegan_wrap,27.20,-23.561684,-46.655981,-23.557475,-46.662723,Bela Vista,rain,high,medium,Ana,motorcycle,Sofia,5.22.0,48
DT04449,2026-03-24 20:36:41,sushi_combo,63.96,-23.561684,-46.655981,-23.605839,-46.658744,Moema,clear,medium,medium,Carla,bike,Lucas,5.18.0,73
DT01233,2026-04-09 21:12:28,classic_burger,32.64,-23.561684,-46.655981,-23.544622,-46.638171,Liberdade,clear,medium,medium,Ana,motorcycle,Paula,5.18.0,41
DT01491,2026-02-14 19:04:15,margherita_pizza,45.17,-23.561684,-46.655981,-23.573238,-46.656282,Bela Vista,rain,medium,medium,Elisa,walking,Felipe,6.0.0,67
DT03447,2026-04-17 18:17:01,vegan_wrap,30.10,-23.561684,-46.655981,-23.602371,-46.713247,Morumbi,clear,medium,low,Carla,motorcycle,Yasmin,5.21.2,51
DT01646,2026-05-30 20:08:40,caesar_salad,27.18,-23.561684,-46.655981,-23.594496,-46.633361,Vila Mariana,cloudy,medium,medium,Helena,motorcycle,Diego,5.20.0,40
DT01132,2026-06-06 09:03:33,grilled_chicken,39.98,-23.561684,-46.655981,-23.619489,-46.700068,Brooklin,clear,low,low,Diego,car,Bruno,5.21.2,66
DT00753,2026-04-03 09:15:06,margherita_pizza,48.40,-23.561684,-46.655981,-23.654257,-46.706381,Santo Amaro,rain,medium,low,Igor,motorcycle,Mariana,5.22.0,75
DT01173,2026-02-10 17:40:24,margherita_pizza,37.59,-23.561684,-46.655981,-23.491454,-46.630617,Santana,cloudy,low,low,Elisa,bike,Paula,5.21.2,81
DT02689,2026-05-02 19:41:57,vegan_wrap,26.35,-23.561684,-46.655981,-23.564617,-46.712872,Butanta,clear,medium,medium,Marcos,motorcycle,Vanessa,5.20.0,59
DT04718,2026-02-02 16:51:40,sushi_combo,79.06,-23.561684,-46.655981,-23.553364,-46.644450,Consolacao,cloudy,low,low,Felipe,car,Vanessa,5.18.0,41
DT01650,2026-02-22 21:58:40,pepperoni_pizza,58.97,-23.561684,-46.655981,-23.532196,-46.687328,Perdizes,storm,high,medium,Felipe,bike,Julia,5.18.0,92
DT01517,2026-04-06 11:17:24,margherita_pizza,41.52,-23.561684,-46.655981,-23.662183,-46.709691,Santo Amaro,rain,low,low,Nina,bike,Bruno,5.18.0,95
DT00144,2026-02-12 23:27:59,grilled_chicken,36.55,-23.561684,-46.655981,-23.587441,-46.627218,Vila Mariana,cloudy,low,low,Igor,car,Vanessa,6.0.0,53
DT02815,2026-05-27 16:39:13,classic_burger,35.07,-23.561684,-46.655981,-23.580962,-46.681977,Itaim Bibi,cloudy,low,low,Bruno,motorcycle,Paula,5.19.1,44
DT00752,2026-05-12 16:56:22,feijoada,36.17,-23.561684,-46.655981,-23.563837,-46.647100,Bela Vista,clear,low,medium,Elisa,walking,Otavio,5.18.0,41
DT00530,2026-04-07 09:40:34,feijoada,45.94,-23.561684,-46.655981,-23.581584,-46.679455,Itaim Bibi,cloudy,medium,low,Julia,bike,Elisa,6.0.0,55
DT02628,2026-05-20 11:24:58,smash_burger,28.64,-23.561684,-46.655981,-23.565767,-46.648513,Bela Vista,clear,low,medium,Ana,bike,Natalia,5.18.0,26
DT00775,2026-03-22 19:51:43,carbonara_pasta,43.31,-23.561684,-46.655981,-23.504553,-46.633143,Santana,rain,high,medium,Igor,motorcycle,Diego,5.18.0,72
DT02094,2026-04-22 12:45:59,classic_burger,32.15,-23.561684,-46.655981,-23.555139,-46.660670,Consolacao,clear,medium,medium,Ana,bike,Natalia,6.0.0,43
DT00233,2026-03-18 12:36:18,ramen,41.68,-23.561684,-46.655981,-23.586983,-46.669556,Itaim Bibi,rain,medium,medium,Helena,motorcycle,Rafael,5.18.0,59
DT01414,2026-02-28 19:08:49,smash_burger,25.50,-23.561684,-46.655981,-23.571330,-46.689809,Pinheiros,clear,medium,medium,Bruno,car,Igor,5.18.0,54
DT03668,2026-02-26 19:39:18,sushi_combo,76.56,-23.561684,-46.655981,-23.553473,-46.643299,Consolacao,storm,high,medium,Julia,car,Carla,5.18.0,71
DT01334,2026-03-11 19:56:58,poke_bowl,46.69,-23.561684,-46.655981,-23.591722,-46.687603,Itaim Bibi,clear,medium,medium,Julia,motorcycle,Ana,6.0.0,48
DT04228,2026-06-03 20:05:18,sushi_combo,68.11,-23.561684,-46.655981,-23.556919,-46.647296,Bela Vista,clear,medium,medium,Julia,motorcycle,Bruno,5.22.0,45
DT01557,2026-02-28 21:51:59,classic_burger,29.54,-23.561684,-46.655981,-23.553923,-46.675044,Perdizes,clear,low,medium,Felipe,motorcycle,Diego,5.19.1,40
DT04461,2026-05-21 12:34:43,steak_plate,67.39,-23.561684,-46.655981,-23.577747,-46.693362,Pinheiros,cloudy,high,medium,Ana,motorcycle,Mariana,5.21.2,69
DT02202,2026-01-27 18:13:47,poke_bowl,47.74,-23.561684,-46.655981,-23.588127,-46.621143,Vila Mariana,cloudy,medium,medium,Carla,motorcycle,Yasmin,5.19.1,44
DT03737,2026-01-29 21:53:11,vegan_wrap,27.86,-23.561684,-46.655981,-23.556016,-46.647363,Bela Vista,cloudy,low,low,Nina,car,Julia,5.20.0,29
DT04497,2026-03-02 14:39:18,margherita_pizza,49.49,-23.561684,-46.655981,-23.559665,-46.638469,Liberdade,rain,low,low,Elisa,motorcycle,Mariana,5.20.0,35
DT03471,2026-01-25 15:53:27,pepperoni_pizza,55.49,-23.561684,-46.655981,-23.552681,-46.650563,Bela Vista,clear,low,low,Gabriel,motorcycle,Vanessa,5.22.0,32
DT03407,2026-02-14 08:06:57,smash_burger,23.17,-23.561684,-46.655981,-23.553290,-46.625159,Liberdade,cloudy,low,low,Felipe,bike,Felipe,6.0.0,44
DT00424,2026-02-28 18:24:24,margherita_pizza,45.25,-23.561684,-46.655981,-23.583209,-46.668165,Jardins,clear,medium,medium,Julia,motorcycle,Diego,5.19.1,41
DT01689,2026-05-05 12:10:12,classic_burger,31.68,-23.561684,-46.655981,-23.545430,-46.656794,Consolacao,cloudy,medium,medium,Diego,walking,Thiago,5.21.2,63
DT01657,2026-03-13 20:57:11,pepperoni_pizza,43.60,-23.561684,-46.655981,-23.569838,-46.655702,Bela Vista,storm,high,medium,Carla,bike,Igor,5.18.0,66
DT03044,2026-01-14 14:44:26,caesar_salad,31.39,-23.561684,-46.655981,-23.567565,-46.709307,Pinheiros,cloudy,low,low,Marcos,motorcycle,Igor,5.19.1,35
